Date,Open,High,Low,Close,Volume,Bitcoin,BTC,Blockchain,Cryptocurrency,Iota
6/3/2016 16:58,411.26,412.31,408.0,408.99,265.409,70,60,50,53,44
6/3/2016 17:59,408.99,409.35,406.76,408.99,225.062,70,59,46,68,37
6/3/2016 18:59,408.98,408.99,407.46,408.51,110.947,72,59,46,67,50
6/3/2016 19:59,408.51,409.95,407.88,408.0,156.713,85,57,45,69,41
6/3/2016 20:59,407.99,409.22,406.15,408.88,183.12599999999998,77,56,45,61,43
6/3/2016 21:59,408.87,408.89,407.08,408.25,172.899,79,58,53,95,46
6/3/2016 22:59,407.34,408.89,406.27,408.76,232.37,84,56,55,61,53
6/3/2016 23:58,408.76,408.76,403.0,406.23,473.996,87,62,50,83,67
7/3/2016 0:56,406.15,406.74,403.03,404.67,189.923,86,62,54,66,55
7/3/2016 1:59,405.8,406.51,403.53,404.32,198.541,85,74,59,69,55
7/3/2016 2:57,404.36,406.52,403.2,406.52,116.73299999999999,88,71,59,67,69
7/3/2016 3:59,406.58,408.49,404.85,407.44,97.74600000000001,89,76,56,75,63
7/3/2016 4:57,408.49,408.49,404.94,406.61,86.486,87,81,52,50,56
7/3/2016 5:56,405.96,407.0,404.79,405.61,94.735,89,85,71,75,61
7/3/2016 6:59,405.62,407.43,405.24,406.68,62.79600000000001,86,86,79,86,48
7/3/2016 7:59,406.75,408.0,405.85,406.34,172.102,78,89,78,71,42
7/3/2016 8:57,406.3,407.45,405.72,407.41,175.16099999999997,72,92,86,76,38
7/3/2016 9:59,407.47,408.89,406.34,408.44,170.752,75,83,96,88,34
7/3/2016 10:59,408.46,408.9,406.5,408.49,227.713,75,82,77,75,33
7/3/2016 11:59,408.49,411.97,408.47,411.65,1011.9939999999999,74,83,80,53,32
7/3/2016 12:59,411.64,411.64,409.15,410.98,418.402,76,78,73,59,31
7/3/2016 13:59,410.98,411.6,410.21,411.6,270.454,76,76,72,78,36
7/3/2016 14:59,411.6,411.6,408.27,408.34,232.958,74,79,69,73,40
7/3/2016 15:59,409.13,410.29,408.27,410.25,126.04700000000001,84,80,78,64,46
7/3/2016 16:59,410.24,410.98,409.01,410.98,234.62599999999998,80,76,66,69,44
7/3/2016 17:59,410.98,411.0,409.65,410.91,160.245,78,71,65,65,51
7/3/2016 18:59,410.96,412.5,410.38,412.49,192.93200000000002,79,65,62,72,52
7/3/2016 19:57,412.34,414.22,411.85,413.31,552.5459999999999,81,63,65,67,53
7/3/2016 20:58,413.31,414.44,412.05,412.31,304.561,95,61,59,67,59
7/3/2016 21:59,412.31,413.9,412.03,412.88,389.103,85,67,69,70,60
7/3/2016 22:57,412.87,414.96,412.21,413.98,225.791,90,63,68,74,45
7/3/2016 23:59,413.9,414.96,411.6,414.01,225.135,86,61,59,47,51
8/3/2016 0:57,413.96,414.2,412.69,413.54,59.148,91,69,51,51,59
8/3/2016 1:59,412.85,414.0,412.85,414.0,130.969,79,69,54,48,86
8/3/2016 2:59,414.0,414.55,412.83,412.83,190.52599999999998,77,69,57,64,74
8/3/2016 3:53,413.67,414.99,412.83,413.81,126.139,72,74,62,63,95
8/3/2016 4:59,414.19,414.9,413.65,414.67,44.342,78,77,62,55,88
8/3/2016 5:58,414.65,414.99,412.83,414.07,230.877,82,83,64,67,74
8/3/2016 6:56,414.18,414.18,413.0,413.25,145.126,77,84,77,91,75
8/3/2016 7:55,413.89,414.05,410.7,412.12,290.21,69,92,74,76,68
8/3/2016 8:59,412.12,412.75,409.3,410.42,352.532,68,93,72,65,62
8/3/2016 9:55,410.43,410.98,408.5,410.26,181.905,64,92,84,56,71
8/3/2016 10:59,410.7,410.84,409.19,410.5,129.325,64,86,91,67,63
8/3/2016 11:59,410.5,411.34,409.04,411.17,169.053,63,84,83,41,89
8/3/2016 12:59,411.21,411.32,409.31,410.54,492.51800000000003,59,82,82,47,80
8/3/2016 13:59,410.54,411.3,408.46,408.93,388.991,63,75,67,56,81
8/3/2016 14:59,408.93,411.18,408.93,411.18,524.6759999999999,68,74,85,70,86
8/3/2016 15:59,411.15,412.27,410.11,411.8,203.61599999999999,63,77,85,69,96
8/3/2016 16:59,411.8,412.62,410.7,412.15,132.77200000000002,64,70,79,54,80
8/3/2016 17:59,412.06,413.22,411.64,412.6,274.152,66,74,74,60,100
8/3/2016 18:59,412.6,412.96,410.01,410.83,354.77,68,72,72,53,88
8/3/2016 19:59,410.55,411.54,410.0,410.66,130.358,73,63,61,58,98
8/3/2016 20:59,410.66,413.19,410.05,411.11,459.93300000000005,66,60,61,46,91
8/3/2016 21:59,411.11,413.11,410.9,411.98,212.49599999999998,71,62,66,60,94
8/3/2016 22:59,412.06,412.5,410.85,412.0,186.291,71,57,66,58,91
8/3/2016 23:58,412.0,412.94,411.21,411.75,165.533,88,62,68,72,95
9/3/2016 0:58,412.14,412.15,410.0,410.64,118.15700000000001,76,60,63,58,94
9/3/2016 1:58,410.65,411.1,408.75,410.48,237.041,72,65,60,59,79
9/3/2016 2:58,411.07,411.1,410.14,411.1,43.54,72,71,57,65,97
9/3/2016 3:59,411.1,411.66,410.46,411.35,141.91899999999998,71,77,57,55,92
9/3/2016 4:58,411.48,411.48,409.5,409.74,22.936,73,79,54,52,89
9/3/2016 5:59,410.99,411.0,409.55,410.8,5.125,78,93,61,62,87
9/3/2016 6:59,410.85,410.97,409.7,410.34,42.071999999999996,71,95,70,73,73
9/3/2016 7:59,410.89,410.89,409.52,410.54,25.979,69,98,70,74,62
9/3/2016 8:58,410.32,410.7,409.08,409.88,106.79700000000001,69,94,84,83,58
9/3/2016 9:59,409.86,411.24,409.27,410.0,281.869,65,95,95,67,54
9/3/2016 10:59,410.52,411.8,409.95,411.8,143.184,60,89,89,72,56
9/3/2016 11:59,411.8,411.8,409.91,410.53,334.522,59,93,82,70,60
9/3/2016 12:59,411.16,411.3,409.2,411.11,245.917,60,83,74,54,48
9/3/2016 13:59,411.11,411.2,408.78,411.06,307.058,61,77,72,64,46
9/3/2016 14:59,411.06,411.3,410.23,410.81,301.254,58,75,68,67,60
9/3/2016 15:59,410.81,413.5,410.75,412.0,646.935,64,74,80,56,74
9/3/2016 16:58,411.53,413.51,411.53,412.99,301.57099999999997,67,74,78,54,72
9/3/2016 17:59,412.99,413.51,410.75,413.12,291.816,63,76,80,72,74
9/3/2016 18:59,412.88,413.49,412.04,412.99,255.753,63,70,69,67,77
9/3/2016 19:59,412.99,413.49,411.03,411.15,198.10299999999998,66,61,64,71,73
9/3/2016 20:59,411.56,412.5,410.96,411.86,315.493,62,59,69,49,79
9/3/2016 21:59,411.46,412.3,410.7,411.68,195.709,66,60,68,58,89
9/3/2016 22:59,411.68,412.75,410.53,412.55,161.452,75,62,66,84,86
9/3/2016 23:59,412.34,413.0,410.8,413.0,152.586,81,61,64,70,81
10/3/2016 0:59,412.99,413.0,410.0,411.61,237.32,76,58,66,70,78
10/3/2016 1:57,411.61,412.47,411.12,412.42,121.15100000000001,79,68,59,69,78
10/3/2016 2:59,412.01,412.49,410.91,411.62,73.271,71,74,54,90,78
10/3/2016 3:59,411.99,412.0,410.9,412.0,69.083,71,78,52,46,91
10/3/2016 4:59,411.99,412.0,411.36,411.79,196.533,74,82,56,51,99
10/3/2016 5:59,411.49,411.98,411.01,411.17,104.93299999999999,73,85,56,83,71
10/3/2016 6:58,411.73,412.5,411.0,412.5,174.295,74,100,68,72,69
10/3/2016 7:58,412.48,412.5,411.42,412.47,71.078,69,90,74,64,58
10/3/2016 8:59,412.02,412.5,411.1,412.0,177.398,64,92,71,67,58
10/3/2016 9:59,412.39,413.0,411.51,412.83,135.218,64,93,85,74,62
10/3/2016 10:58,412.83,413.0,409.31,411.0,683.618,62,87,97,54,46
10/3/2016 11:59,411.0,411.99,410.06,411.36,313.897,63,87,80,35,47
10/3/2016 12:59,411.36,413.5,411.01,413.0,272.31,60,85,78,50,44
10/3/2016 13:59,412.5,413.69,412.26,413.69,235.56599999999997,61,80,78,57,53
10/3/2016 14:59,413.2,415.99,412.97,415.98,704.6060000000001,69,84,85,50,51
10/3/2016 15:59,415.98,416.9,414.75,415.98,319.01,63,79,77,60,59
10/3/2016 16:59,415.8,415.98,415.0,415.0,178.343,63,78,77,55,61
10/3/2016 17:59,415.0,416.49,414.9,416.49,122.775,64,74,75,67,62
10/3/2016 18:59,416.49,416.49,415.92,415.99,98.4,65,65,63,52,69
10/3/2016 19:59,415.93,416.49,414.86,416.3,70.937,63,58,65,64,67
10/3/2016 20:59,416.3,416.44,414.7,416.44,229.084,66,62,66,64,67
10/3/2016 21:59,416.44,416.88,415.1,416.17,131.328,66,60,62,46,71
10/3/2016 22:59,416.17,416.88,415.59,416.56,277.277,69,56,61,59,73
10/3/2016 23:59,416.56,416.89,415.72,416.0,248.86900000000003,70,62,61,77,94
11/3/2016 0:59,416.0,416.0,415.61,415.71,89.44200000000001,70,61,56,88,82
11/3/2016 1:59,415.71,416.99,415.11,416.51,182.049,72,65,54,53,65
11/3/2016 2:57,416.51,417.0,415.52,416.76,138.97799999999998,71,68,57,61,80
11/3/2016 3:57,416.76,417.0,415.93,417.0,53.486999999999995,67,73,47,53,81
11/3/2016 4:59,417.0,417.5,416.11,417.5,44.026,70,78,51,50,90
11/3/2016 5:58,417.5,418.99,416.57,418.99,528.933,71,84,56,71,85
11/3/2016 6:57,418.99,420.0,417.34,419.79,318.557,67,86,59,53,76
11/3/2016 7:59,419.29,420.0,417.91,420.0,278.892,66,85,64,90,63
11/3/2016 8:59,420.0,420.0,418.6,419.81,317.199,65,90,73,52,53
11/3/2016 9:59,419.77,421.79,419.72,421.79,406.222,62,97,82,67,55
11/3/2016 10:57,421.79,421.91,420.0,421.64,305.399,62,93,84,54,49
11/3/2016 11:59,421.69,421.7,420.0,421.0,244.696,61,85,77,57,46
11/3/2016 12:59,420.54,421.3,418.72,420.37,192.93099999999998,61,83,75,73,34
11/3/2016 13:59,420.37,420.94,418.7,420.21,401.839,58,78,68,54,39
11/3/2016 14:59,420.09,420.28,418.56,419.48,169.015,61,76,70,42,54
11/3/2016 15:59,419.48,420.96,419.2,420.96,708.113,57,76,69,36,57
11/3/2016 16:57,420.5,421.31,420.05,420.7,144.446,66,74,65,68,63
11/3/2016 17:58,420.67,421.6,420.16,421.22,191.502,64,71,67,53,75
11/3/2016 18:58,421.49,421.55,419.03,420.95,149.668,68,70,59,44,65
11/3/2016 19:59,420.81,421.0,419.2,419.93,230.079,75,58,55,48,76
11/3/2016 20:59,419.93,419.93,416.66,418.73,438.149,70,59,56,67,73
11/3/2016 21:59,418.74,419.37,417.5,418.61,229.92,62,55,62,51,74
11/3/2016 22:59,418.61,419.77,418.07,418.84,93.26799999999999,66,57,56,42,70
11/3/2016 23:58,418.85,420.2,418.07,419.13,64.67699999999999,71,58,49,79,79
12/3/2016 0:59,419.14,420.5,419.14,420.5,130.502,100,56,44,60,61
12/3/2016 1:58,420.5,420.93,419.25,419.95,190.033,70,62,43,70,84
12/3/2016 2:56,420.5,420.62,418.15,419.47,149.872,68,64,38,76,68
12/3/2016 3:58,419.44,419.47,414.2,415.11,407.95599999999996,69,72,31,63,79
12/3/2016 4:59,415.11,416.19,412.23,413.92,217.299,69,78,46,72,59
12/3/2016 5:59,413.91,415.23,410.13,414.98,516.89,72,78,43,66,77
12/3/2016 6:58,413.9,416.28,413.7,415.27,88.553,72,80,43,74,48
12/3/2016 7:59,416.0,416.58,414.08,415.26,176.891,67,90,52,71,55
12/3/2016 8:59,414.2,416.19,413.49,413.94,90.42399999999999,60,88,49,44,52
12/3/2016 9:59,413.93,415.63,413.29,415.57,88.506,58,87,53,60,52
12/3/2016 10:59,415.41,415.6,413.65,413.99,220.68599999999998,58,84,61,65,39
12/3/2016 11:58,414.0,415.42,413.31,413.52,94.884,60,82,60,64,40
12/3/2016 12:58,414.56,415.1,412.11,413.66,119.301,62,73,57,33,39
12/3/2016 13:59,414.4,415.15,413.32,414.01,66.15,59,75,52,52,36
12/3/2016 14:59,413.95,413.95,411.74,412.61,220.872,58,75,42,55,43
12/3/2016 15:58,412.24,413.13,409.62,409.62,169.105,59,79,46,57,44
12/3/2016 16:59,409.62,410.0,406.59,409.76,675.887,59,69,51,49,44
12/3/2016 17:59,409.9,410.8,408.0,410.77,190.365,60,73,44,64,54
12/3/2016 18:59,410.76,410.97,408.16,409.09,140.566,65,66,46,55,59
12/3/2016 19:58,409.18,410.91,408.93,410.22,255.947,72,63,47,50,58
12/3/2016 20:59,409.43,411.0,409.38,410.5,146.215,62,62,45,58,55
12/3/2016 21:59,410.5,410.77,409.01,409.6,106.98200000000001,66,53,46,57,59
12/3/2016 22:57,410.1,411.0,409.6,410.69,67.45100000000001,67,54,42,65,80
12/3/2016 23:59,410.66,411.26,409.62,410.9,109.16,68,54,58,65,59
13-03-16 0:58,409.95,412.0,409.67,411.0,62.342,72,56,50,87,69
13-03-16 1:59,411.6,412.47,410.7,411.29,83.68700000000001,73,59,45,56,75
13-03-16 2:57,411.2,412.47,410.41,412.34,46.81399999999999,69,63,40,86,66
13-03-16 3:59,412.4,412.5,410.9,412.1,25.874000000000002,71,71,45,90,68
13-03-16 4:59,412.03,412.09,410.65,411.28,72.444,69,70,45,81,69
13-03-16 5:56,412.09,413.49,411.65,412.54,42.898,69,75,48,100,75
13-03-16 6:56,412.37,414.5,412.37,413.0,398.04400000000004,71,77,42,66,70
13-03-16 7:58,413.16,414.28,412.96,412.96,198.55700000000002,66,86,48,82,64
13-03-16 8:59,412.7,413.4,412.11,413.18,36.187,65,80,49,88,50
13-03-16 9:58,412.32,414.39,412.18,413.92,125.038,58,74,49,84,44
13-03-16 10:57,413.92,415.26,413.68,415.26,190.90400000000002,60,80,53,70,41
13-03-16 11:58,415.26,415.61,414.17,415.5,71.725,59,72,58,67,48
13-03-16 12:58,415.49,417.0,415.0,415.08,166.923,63,78,57,64,41
13-03-16 13:59,415.08,415.5,414.24,414.24,67.583,58,74,52,56,49
13-03-16 14:59,414.24,414.48,411.01,412.81,283.205,57,72,50,77,38
13-03-16 15:59,411.99,412.93,411.02,412.5,143.929,57,64,49,68,39
13-03-16 16:58,412.09,413.38,411.42,412.91,102.73899999999999,60,65,48,71,45
13-03-16 17:59,412.05,413.98,412.05,413.0,122.359,62,66,51,67,47
13-03-16 18:59,412.59,413.69,411.33,411.8,331.285,62,60,53,57,63
13-03-16 19:59,411.87,412.7,411.06,412.69,159.155,74,59,58,56,51
13-03-16 20:59,412.66,413.56,411.86,412.85,97.833,62,57,52,59,66
13-03-16 21:59,412.11,413.93,412.09,412.25,116.165,66,57,56,62,66
13-03-16 22:59,413.3,413.98,411.81,412.58,182.735,71,57,59,85,78
13-03-16 23:59,412.58,413.04,411.71,413.04,158.44299999999998,71,56,61,87,86
14-03-16 0:58,412.99,413.1,410.5,413.1,208.685,75,58,55,71,73
14-03-16 1:59,413.1,413.1,412.17,413.1,78.575,72,62,51,67,76
14-03-16 2:59,413.1,414.6,411.2,414.6,502.338,73,73,55,67,79
14-03-16 3:57,414.7,414.87,413.88,414.13,108.42200000000001,75,78,58,85,78
14-03-16 4:58,414.4,414.86,413.37,414.31,70.362,74,79,57,43,72
14-03-16 5:58,414.31,414.87,413.78,414.87,93.34200000000001,76,88,60,78,91
14-03-16 6:59,414.87,414.96,414.0,414.4,85.339,72,85,70,73,73
14-03-16 7:59,413.9,414.42,412.18,412.97,60.153999999999996,72,90,77,91,61
14-03-16 8:57,412.97,413.68,412.09,413.49,76.968,64,97,72,79,42
14-03-16 9:59,413.5,413.5,412.39,413.5,94.652,68,94,85,70,45
14-03-16 10:53,413.27,414.57,412.83,413.01,92.679,66,91,93,76,51
14-03-16 11:59,413.68,414.5,412.52,414.5,123.609,66,88,100,69,44
14-03-16 12:59,414.5,415.22,412.85,414.9,351.436,63,76,85,73,52
14-03-16 13:59,414.9,414.99,413.2,413.55,360.106,62,77,71,76,56
14-03-16 14:59,414.6,414.99,413.07,414.68,140.804,64,77,75,71,60
14-03-16 15:58,414.7,414.79,411.5,413.73,224.861,67,74,81,73,65
14-03-16 16:59,413.75,413.97,411.5,413.59,427.952,71,75,84,62,62
14-03-16 17:58,413.54,413.99,412.72,412.74,253.305,71,78,73,75,63
14-03-16 18:59,413.28,413.99,412.74,413.99,108.79,68,67,68,68,64
14-03-16 19:59,413.99,413.99,412.76,413.89,115.537,72,69,64,62,81
14-03-16 20:59,413.84,414.0,412.33,414.0,329.73900000000003,75,59,63,60,67
14-03-16 21:58,414.0,414.0,412.82,414.0,101.823,71,57,72,59,84
14-03-16 22:59,414.0,414.0,413.8,414.0,97.985,76,62,67,80,79
14-03-16 23:59,414.0,414.99,413.85,414.99,363.32599999999996,86,60,70,53,74
15-03-16 0:59,414.83,415.1,413.64,415.1,73.372,80,63,63,71,71
15-03-16 1:59,415.1,415.4,414.62,415.39,79.73100000000001,77,63,54,58,84
15-03-16 2:59,415.39,416.25,414.04,414.22,235.915,90,59,54,52,87
15-03-16 3:57,414.23,416.25,413.62,416.25,101.59200000000001,89,65,60,68,91
15-03-16 4:59,415.91,416.59,415.91,416.59,60.225,91,72,61,77,81
15-03-16 5:59,416.59,416.59,414.37,416.4,103.71799999999999,88,79,65,75,98
15-03-16 6:55,416.23,417.2,415.12,415.15,178.25799999999998,91,80,65,77,74
15-03-16 7:58,415.2,416.5,414.94,416.28,98.258,88,79,63,76,70
15-03-16 8:59,416.26,416.46,414.66,415.95,89.977,81,85,74,78,65
15-03-16 9:59,415.18,416.0,414.14,415.24,134.08700000000002,79,93,74,62,49
15-03-16 10:59,415.24,416.39,414.8,416.1,169.25,80,90,81,58,48
15-03-16 11:59,416.1,416.97,415.7,416.5,137.234,78,82,86,73,51
15-03-16 12:59,416.5,417.16,416.0,416.45,253.463,80,82,94,49,40
15-03-16 13:59,416.98,417.0,415.9,415.9,137.09,79,76,79,71,46
15-03-16 14:58,416.5,417.43,412.15,413.1,542.818,76,75,75,42,59
15-03-16 15:58,413.4,415.71,413.36,415.25,256.085,71,73,75,71,56
15-03-16 16:58,415.25,417.3,413.31,415.74,703.615,74,68,82,53,71
15-03-16 17:58,415.75,415.75,414.75,415.43,116.17399999999999,78,68,80,53,71
15-03-16 18:57,415.39,415.59,413.85,415.24,235.59599999999998,93,70,78,60,72
15-03-16 19:58,415.23,415.99,415.21,415.98,132.32299999999998,78,63,69,49,70
15-03-16 20:59,415.98,416.0,414.65,415.36,148.455,79,60,62,46,65
15-03-16 21:59,415.38,416.0,415.01,415.87,268.64799999999997,78,51,64,57,74
15-03-16 22:59,415.8,415.87,415.09,415.75,100.713,79,55,70,58,81
15-03-16 23:59,415.75,415.9,415.23,415.85,213.283,90,55,68,59,76
16-03-16 0:58,415.84,415.9,415.24,415.9,65.384,84,57,67,76,69
16-03-16 1:59,415.26,415.9,414.64,415.17,61.887,84,54,61,68,75
16-03-16 2:59,415.19,415.59,414.0,414.8,44.565,82,62,54,84,91
16-03-16 3:59,415.36,415.46,414.61,414.61,71.30199999999999,77,65,53,42,83
16-03-16 4:57,414.61,415.47,414.09,414.37,125.486,80,74,61,55,86
16-03-16 5:59,414.3,415.69,414.12,414.23,88.12899999999999,81,73,55,63,84
16-03-16 6:58,415.19,415.73,414.42,414.55,50.618,88,81,63,41,80
16-03-16 7:59,414.55,415.46,413.15,413.15,259.619,86,83,63,63,61
16-03-16 8:59,413.16,414.79,413.15,414.43,148.70600000000002,80,86,75,60,71
16-03-16 9:58,413.52,414.7,413.52,414.65,70.586,76,90,77,67,62
16-03-16 10:58,414.64,415.99,413.68,415.99,257.235,77,92,82,54,48
16-03-16 11:59,415.99,416.4,415.0,415.03,146.248,74,89,100,74,50
16-03-16 12:59,415.03,415.03,413.9,414.61,257.899,76,86,88,55,45
16-03-16 13:58,414.61,416.33,414.5,416.3,435.722,76,75,80,50,47
16-03-16 14:59,416.1,416.1,414.71,415.25,125.68299999999999,71,71,76,51,55
16-03-16 15:59,415.34,415.35,414.07,414.8,161.641,71,77,78,67,60
16-03-16 16:59,414.8,415.0,413.67,415.0,413.46,75,68,74,47,62
16-03-16 17:59,415.0,415.69,414.2,415.69,184.03900000000002,77,72,80,55,79
16-03-16 18:59,415.69,415.99,414.51,415.99,291.971,76,70,84,58,69
16-03-16 19:59,415.99,416.26,414.7,415.98,202.984,82,67,69,62,76
16-03-16 20:59,415.99,416.5,414.91,416.0,250.76,91,62,71,59,79
16-03-16 21:58,416.0,416.5,414.5,415.69,218.47799999999998,79,56,64,56,76
16-03-16 22:59,415.37,416.01,415.37,416.0,97.78200000000001,72,56,73,42,79
16-03-16 23:59,416.01,416.82,415.11,416.57,70.293,80,50,66,58,68
17-03-16 0:59,416.52,416.89,416.16,416.66,29.767,81,54,65,63,73
17-03-16 1:56,416.66,416.94,416.18,416.68,66.635,84,53,69,73,77
17-03-16 2:58,416.87,416.92,415.66,415.75,43.233000000000004,83,56,58,39,79
17-03-16 3:59,416.14,416.93,416.06,416.91,77.59,83,69,63,62,94
17-03-16 4:56,416.56,417.1,416.35,417.09,127.11,81,85,65,61,84
17-03-16 5:59,417.1,417.11,416.49,416.49,99.633,80,86,66,64,90
17-03-16 6:59,417.07,417.97,416.25,416.68,188.71200000000002,89,100,58,100,69
17-03-16 7:59,416.71,417.6,416.62,416.7,148.631,80,91,65,72,61
17-03-16 8:59,417.48,417.7,416.7,417.67,70.76,77,96,74,50,45
17-03-16 9:59,417.08,419.0,417.08,418.98,446.235,73,96,91,67,45
17-03-16 10:58,418.42,419.0,417.63,418.99,290.345,75,95,97,65,54
17-03-16 11:59,418.39,418.99,417.57,418.0,244.168,75,88,97,56,48
17-03-16 12:59,418.0,418.68,417.2,418.45,277.968,74,83,100,46,53
17-03-16 13:58,417.55,418.7,417.5,418.49,182.408,70,74,79,52,49
17-03-16 14:59,418.49,419.0,417.95,418.71,291.41200000000003,70,76,79,68,48
17-03-16 15:59,418.59,419.0,418.25,418.94,148.399,70,80,84,66,56
17-03-16 16:59,418.79,418.79,417.86,418.78,86.88600000000001,73,82,82,49,68
17-03-16 17:59,418.8,419.0,417.5,418.87,276.137,76,77,78,47,64
17-03-16 18:59,419.0,419.0,418.05,418.77,120.75,81,74,73,61,66
17-03-16 19:59,418.64,419.0,418.5,418.88,136.332,83,70,71,54,70
17-03-16 20:59,418.67,419.0,417.55,418.0,121.705,75,60,66,51,69
17-03-16 21:59,417.7,419.0,417.1,418.5,153.466,76,54,60,59,85
17-03-16 22:59,418.08,418.8,417.99,418.46,65.812,76,56,61,50,78
17-03-16 23:56,418.46,418.49,417.98,418.49,10.066,82,58,62,70,69
18-03-16 0:58,418.47,418.49,416.92,417.59,42.641999999999996,85,56,57,62,67
18-03-16 1:59,417.59,418.43,417.13,418.38,90.015,87,59,67,70,92
18-03-16 2:59,418.38,418.4,416.67,417.87,123.925,85,59,55,55,82
18-03-16 3:57,417.17,417.78,416.67,417.04,83.39299999999999,80,75,64,69,87
18-03-16 4:56,416.7,417.89,416.67,417.18,32.296,80,77,62,60,84
18-03-16 5:59,417.18,417.68,414.0,415.48,243.148,85,85,59,68,69
18-03-16 6:58,415.48,415.57,413.88,415.3,48.316,88,91,57,97,88
18-03-16 7:57,414.5,415.6,413.46,415.0,250.959,79,100,71,61,57
18-03-16 8:58,415.06,415.5,414.18,414.45,155.961,81,91,69,52,56
18-03-16 9:59,414.44,414.5,413.5,414.5,110.365,73,95,77,90,47
18-03-16 10:59,413.84,414.79,413.22,414.65,97.204,71,90,80,41,43
18-03-16 11:59,414.41,414.68,413.22,413.22,195.19799999999998,74,96,88,68,42
18-03-16 12:59,413.95,414.85,413.06,414.12,273.922,75,86,83,59,56
18-03-16 13:59,414.39,414.89,413.09,414.1,137.77100000000002,70,82,68,56,53
18-03-16 14:59,413.42,414.7,409.14,409.14,753.711,72,75,72,55,52
18-03-16 15:59,409.85,409.85,406.66,407.98,822.6519999999999,74,77,73,59,61
18-03-16 16:59,407.98,409.66,407.83,408.27,337.44300000000004,75,75,76,57,65
18-03-16 17:59,408.08,408.97,406.2,407.08,647.379,75,75,71,48,71
18-03-16 18:58,407.31,408.87,407.0,407.38,327.834,81,72,60,56,62
18-03-16 19:59,407.0,407.4,403.34,404.02,596.8330000000001,84,68,57,47,76
18-03-16 20:59,405.1,408.07,404.0,404.88,330.54900000000004,76,61,61,63,71
18-03-16 21:59,404.1,407.9,404.1,406.48,350.091,82,60,55,51,71
18-03-16 22:59,407.5,407.7,406.6,407.48,191.97400000000002,78,54,55,46,59
18-03-16 23:59,407.51,408.87,406.84,407.91,147.667,78,55,51,58,60
19-03-16 0:59,407.5,408.69,406.1,407.18,161.779,100,58,50,51,80
19-03-16 1:59,407.15,407.4,405.53,407.4,103.585,84,55,49,66,69
19-03-16 2:56,407.4,407.89,405.54,407.85,159.357,82,55,42,56,78
19-03-16 3:57,407.32,408.17,406.19,406.29,60.835,79,58,38,52,82
19-03-16 4:59,407.21,408.66,404.62,406.43,386.934,81,69,39,64,63
19-03-16 5:57,405.81,407.66,405.81,407.66,29.905,84,73,47,64,68
19-03-16 6:55,407.66,408.44,406.8,407.33,22.125,79,79,44,54,74
19-03-16 7:59,407.34,409.54,407.03,408.59,66.903,79,88,48,57,56
19-03-16 8:58,408.62,409.2,407.21,407.96,129.185,72,87,43,56,49
19-03-16 9:59,407.22,409.14,407.22,408.51,64.322,73,86,48,47,53
19-03-16 10:59,409.07,409.19,407.46,408.39,49.333999999999996,67,86,53,43,45
19-03-16 11:59,408.39,408.49,407.5,408.1,42.471000000000004,66,79,58,48,44
19-03-16 12:59,408.1,408.1,405.9,406.52,74.456,63,79,47,62,40
19-03-16 13:59,407.2,409.95,406.26,407.98,280.485,66,72,47,47,41
19-03-16 14:59,407.98,408.64,406.29,407.13,175.47,64,68,42,54,44
19-03-16 15:56,407.16,407.98,405.53,406.9,224.796,66,64,43,35,45
19-03-16 16:59,406.7,407.6,405.0,405.63,103.208,66,62,46,42,48
19-03-16 17:59,405.63,406.42,405.06,405.62,112.02600000000001,71,60,46,38,49
19-03-16 18:59,405.12,405.64,404.1,405.45,210.257,70,60,40,55,57
19-03-16 19:59,405.48,405.6,404.67,404.93,91.01100000000001,71,55,47,48,54
19-03-16 20:59,404.96,406.07,404.92,405.44,134.754,69,57,44,42,65
19-03-16 21:59,405.44,407.0,405.08,406.0,31.285999999999998,70,51,42,57,66
19-03-16 22:57,406.58,407.48,405.92,406.7,37.760999999999996,74,49,43,52,70
19-03-16 23:59,406.7,409.13,406.3,409.04,118.00399999999999,73,47,46,59,72
20-03-16 0:59,408.36,409.19,407.7,408.56,68.18,75,47,42,54,68
20-03-16 1:59,408.49,412.0,407.89,409.86,343.25,80,49,40,51,71
20-03-16 2:59,409.51,410.96,408.7,410.77,96.06,83,52,36,64,75
20-03-16 3:59,410.77,410.77,409.16,409.16,92.01100000000001,81,60,36,69,72
20-03-16 4:56,409.4,410.02,408.56,410.0,38.098,83,65,36,53,74
20-03-16 5:58,409.71,410.2,408.7,409.1,38.721,81,68,36,68,84
20-03-16 6:59,409.1,409.1,408.2,409.0,51.533,81,69,38,73,69
20-03-16 7:55,409.0,409.3,406.6,409.2,230.09099999999998,76,75,41,83,61
20-03-16 8:59,408.81,409.21,408.41,409.02,4.577,75,80,45,62,49
20-03-16 9:57,409.02,409.04,408.0,408.17,16.971,65,75,49,64,37
20-03-16 10:59,409.0,409.78,408.15,409.07,49.711000000000006,64,72,44,71,44
20-03-16 11:59,408.62,409.51,408.0,408.82,21.416,67,71,55,52,39
20-03-16 12:59,408.82,409.51,408.35,409.51,69.335,64,65,49,54,43
20-03-16 13:59,409.51,410.72,408.54,408.98,113.928,65,62,50,61,40
20-03-16 14:59,408.98,410.99,408.98,410.98,143.338,67,58,43,53,46
